"id","timestamp.meta.partial.fields","timestamp_iso8601.meta.partial.fields","fiscal_year.meta.partial.fields","source.meta.partial.fields","catalog.meta.partial.fields","data_type.meta.partial.fields","classification.meta.partial.fields","resource.meta.partial.fields","source_filename.meta.partial.fields","type.meta.partial.fields","value.Name.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","@projectCategoryName.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Location.ProductionSupportFacility.FacilityList.record.partial.fields","value.CostType.record.partial.fields","value.Type.ProductionSupportFacility.FacilityList.record.partial.fields","value.NarrativeExplanation.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EndItemSupportedModel.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EquipmentInstallationComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.InitialProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutBegins.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.LayawayFacility.FacilityList.record.partial.fields","value.Location.LayawayFacility.FacilityList.record.partial.fields","value.Type.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Type.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Contractor.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Name.InactiveFacility.FacilityList.record.partial.fields","value.Location.InactiveFacility.FacilityList.record.partial.fields","value.Type.InactiveFacility.FacilityList.record.partial.fields","value.LayawayCost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.ConstructionComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.CorpsOfEngineersSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","4.066","","","Production Support","5113159","Contamination Prevention Explosive Production","","1.434","","","","","AB","","Procurement dollars in the amount of $4.066 million support the upgrade and replacement of degraded explosively contaminated equipment and facilities at Holston Army Ammunition Plant.  The upgrades also include replacing ventilation systems.  Contamination of foreign material in bulk explosives is a safety risk during explosive loading and a safety and performance risk in the functioning of the munitions system.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2013-11","2011-05","2011-05","","0.951","","","","2012-01","","0.289","","","","","0.283","","","","2013-12","2013-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-11","1.109","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","4.042","","","4.042","Production Support","5133673","Nitric Acid Concentrator (NAC)/Sulfuric Acid Concentrator (SAC) (Design)","","","","","","","AB","","FY 2013 Base procurement dollars in the amount of $4.042 million support the design for a Nitric Acid Concentration/Sulfuric Acid Concentration facility at Holston Army Ammunition Plant (AAP).  This facility will recover the spent acid used in IMX-101 IMX-104 and other dinitroanisole (DNAN) and nitrotriazalone (NTO) Insensitive Munitions explosives bases.  This project will provide Holston AAP with the capability to re-concentrate spent Nitric Acid to avoid hazards and increased costs related to Ammonia Nitrate Solution waste disposal.","IMX-101 IMX-104 PAX Explosives","","2013-05","2013-05","","","","","","2014-05","","","","","","","","","","","","","","","","","","","","","","","","4.042","4.042","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","2.31","","","Production Support","5113160","Critical Roof Replacement","","2.159","","","","","AB","","Procurement dollars in the amount of $2.310 million support the replacement of roofs on active buildings at Holston Army Ammunition Plant.  Eighteen explosive production and support buildings require roof replacements.  These roofs have deteriorated experience frequent failures and exceeded their economic useful life.  Annual routine maintenance is no longer cost effective.","Research & Development Explosive (RDX)/High Melt Explosive (HMX)","","2011-03","2011-03","","","","","","2011-05","","","","","","","0.151","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012-12","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","2.406","","","Production Support","5113295","Modernize B235 Filter Press","","0.529","","","","","AB","","Procurement dollars in the amount of $2.406 million support the replacement of the existing legacy belt filter press at Holston Army Ammunition Plant.  The belt filter press is used to consolidate solid waste from the explosive production process.  The current antiquated system is failing suffers from part obsolescence and fails to meet production requirements.  Additionally this project will assist in complying with environmental regulations such as the Clean Water Act by removing contaminates in the waste stream.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2014-01","2011-08","2011-08","","0.577","","","","2012-03","","0.828","","","","","0.255","","","","2014-02","2014-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","0.217","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","5.396","0.617","","5.396","Production Support","5XX3298","Vacuum Drying Capability Premix/Plastic Bonded Explosive (PBX)","0.651","","","0.651","0.000","","AB","","FY 2013 Base procurement dollars in the amount of $5.396 million support the purchase and installation of modern technology and auxiliary equipment for the vacuum drying facility at Holston Army Ammunition Plant (AAP).  All coated explosive products manufactured at Holston AAP require a drying step prior to packaging in order to meet product moisture specifications.  The existing drying process is inefficient obsolete and failing.  The modernized process will improve energy efficiencies reduce operation costs and improve product quality.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2014-02","2012-10","2012-10","1.652","","","1.652","0.000","2012-05","2.151","","","2.151","0.000","0.471","","","0.471","0.000","2014-02","2014-05","","","","","","","","","","","0.605","0.374","0.374","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","0.012","0.097","0.097","0.000","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","","3.706","","Production Support","5123297","Process Tank Replacements","","","1.494","","","","AB","","Procurement dollars in the amount of $3.706 million support the replacement of the process tanks at Holston Army Ammunition Plant.  The existing tanks have been in service for over 30 years; tank failures create safety hazards and cause extensive equipment damage and production interruptions.  Implementation of new process tanks and mixing technology will significantly reduce the risk of catastrophic tank/equipment failure related to the age and degradation of the tanks.  It will also lead to decreased downtime and efficient maintenance repair techniques.  Energy savings will be achieved through improved insulation techniques on the tanks and upgrades to the steam systems that supply heat to the process tanks.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2014-01","2012-03","2012-03","","","1.045","","","2012-06","","","0.266","","","","","0.327","","","2014-02","2014-05","","","","","","","","","","0.574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","1.41","","","1.41","Production Support","5133563","Dinitroanisole (DNAN) & Nitrotriazalone (NTO) Wastewater Treatment Removal","0.254","","","0.254","0.000","","AB","","FY 2013 Base procurement dollars in the amount of $1.410 million support this project to provide resources and equipment to perform analysis of Dinitroanisole (DNAN) and Nitrotriazalone (NTO) wastewater treatment and recycling process.  After development this project will provide the data to purchase and install equipment for pilot scale testing.  DNAN and NTO nitration produces waste that requires additional treatment.","2 4-Dinitroanisole (DNAN); 3-Nitro-1 2 4-Triazol-5-One (NTO)","2014-09","2013-03","2013-03","0.888","","","0.888","0.000","2014-03","","","","","","0.06","","","0.06","0.000","2014-10","2015-03","","","","","","","","","","","","0.182","0.182","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","2014-09","","0.026","0.026","0.000","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","1.095","","","1.095","Production Support","5133578","Mitigate High Melt Explosives (HMX) Pump Grinding Technology (Predesign)","","","","","","","AB","","FY 2013 Base procurement dollars in the amount of $1.095 million support this effort to examine pump grinding technologies for production of High Melt Explosives (HMX) B/2 and HMX B/5 while improving safety quality and capability for these growing products.","CXM-11 CXM-9 CXM-10 TYII LX-14 PAX-2A PAX-3 PAX-48 PBX9501 PBXN-9","","2013-03","2013-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.095","1.095","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","0.697","","","0.697","Production Support","5133579","Holston Landfill Expansion (Design)","","","","","","","AB","","FY 2013 Base procurement dollars in the amount of $0.697 million support design of expanding the existing landfill site at Holston Army Ammunition Plant (AAP).  Due to extensive disposal and demolition efforts at Holston AAP the current landfill site will meet its full capacity by Fiscal Year 2017 if the landfill area is not expanded.  In addition the landfill is required to comply with state environmental regulations for the disposal of coal combustion residues and non-hazardous materials.","Research & Development Expl(RDX) High Melt Expl(HMX) Insensitive Mun(IM)","","2013-03","2013-03","","","","","","2013-03","","","","","","","","","","","","","","","","","","","","","","","","0.697","0.697","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","","13","","Production Support","5123626","Fresh Air System/Industrial Hygiene Improvements","","","6.191","","","","AB","","Procurement dollars in the amount of $13.000 million support improvements to the quality of work environment in Holston Army Ammunition Plant's manufacturing area.  This effort will replace non-functional air handlers install vent fans and fresh air systems and enclose and install climate-controlled areas for operators in production buildings.  This project will reduce exposure to high heat environments and provide ventilation systems to mitigate industrial hygiene issues related to vapors such as Trinitrotoluene (TNT) or Dinitroanisole (DNAN).  This project will improve critical work environment conditions at the plant.","Research & Development Expl(RDX) High Melt Expl(HMX) Insensitive Mun(IM)","2014-02","2012-03","2012-03","","","1.965","","","2012-09","","","3.512","","","","","1.332","","","2014-02","2014-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-02","","","","","",
