"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.CostType.record.partial.fields","value.PriorYear.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.AllPriorYears.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.Name.P18Item.ItemExhibitList.record.partial.fields","value.LineItemNumber.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.AllPriorYears.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.Name.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetActivityNumber.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetActivityTitle.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.PriorYear.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.AllPriorYears.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.PriorYear.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.CurrentYear.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.ToComplete.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.Total.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.ToComplete.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.CurrentYear.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.Total.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.P1LineNumber.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.CurrentYear.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.ToComplete.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.Total.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOne.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneBase.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.Name.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.PriorYear.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.CurrentYear.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOne.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneBase.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.P1LineNumber.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.LineItemNumber.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetActivityNumber.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetActivityTitle.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.PriorYear.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.CurrentYear.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOne.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneBase.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOne.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneBase.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOne.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneBase.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFour.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearThree.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFive.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearTwo.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneOCO.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFour.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearThree.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFive.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearTwo.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneOCO.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFour.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearThree.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFive.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearTwo.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneOCO.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.MDAPCode.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.Continuing.SubtotalSparesCost.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.Continuing.Cost.EndItem.EndItemList.EndItemBudgetActivity.InitialSpares.P18Item.ItemExhibitList.record.partial.fields","value.Continuing.TotalSparesCost.P18Item.ItemExhibitList.record.partial.fields","value.Remarks.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFour.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.ToComplete.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearThree.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFive.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.AllPriorYears.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearTwo.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.Total.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneOCO.Cost.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.MDAPCode.EndItem.EndItemList.EndItemBudgetActivity.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFour.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.ToComplete.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearThree.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearFive.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.AllPriorYears.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearTwo.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.Total.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields","value.BudgetYearOneOCO.SubtotalSparesCost.ReplenishmentSpares.P18Item.ItemExhibitList.record.partial.fields",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","AGM-65D Maverick","1.398","1.401","1.497","1.497","","M65DAG","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","1.544","0.000","1.517","1.572","0.000","1.497","10.426","0.000","","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","AGM-86 Air Launched Cruise Missile (ALCM)","1.296","5.206","4.561","4.561","","MALCBG","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","2.276","0.000","2.236","2.317","0.000","4.819","22.711","0.000","","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","AGM-88A Tactical AGM Missile (HARM)","3.401","3.338","3.488","3.488","","M88AAG","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","3.605","0.000","3.541","3.67","0.000","3.478","24.521","0.000","","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","AIM-120 Advanced Medium Range Air to Air Missile  (AMRAAM)","0.804","0.805","0.809","0.809","","MAMRA0","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","0.838","0.000","0.823","0.853","0.000","0.808","5.74","0.000","185","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","AIM-9 Tactical AIM Missile","7.866","8.854","10.728","10.728","","M09HA1","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","11.232","0.000","11.033","11.434","0.000","10.838","71.985","0.000","581","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","Arms Control Implementation","0.000","0.000","0.703","0.703","","0305145F","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","0.703","0.000","0.703","0.000","0.000","0.703","2.812","0.000","","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","LGM-30 MINUTEMAN  (MM III)","13.922","36.908","40.261","40.261","","M30MLG","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","8.646","0.000","16.784","8.802","0.000","27.042","152.365","0.000","","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","","","","","","","","","74.373","0.000","373.835","","","","","","","","72.08","72.08","Predator Hellfire Missile","0.299","0.3","0.299","0.299","","PRDTA2","","","","","","","","","","","39.03","46.789","39.017","59.305","0.000","","","","","","","","","","","","","","","","0.299","0.000","0.299","0.304","0.000","0.299","2.099","0.000","","","","","","","","","",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","M09HA1","0.000","Tactical AIM Missile PE 0207161F","","","","","1.659","74.373","0.000","373.835","0.000","1.651","12.09","","","","","72.08","72.08","Small Diameter Bomb","0.000","14.755","8","8","","SDB000","4","Spares and Repair Parts","28.986","71.567","70.346","70.346","1.65","1.65","","","39.03","46.789","39.017","59.305","0.000","1.798","1.766","1.83","1.736","0.000","","","","","","442","","","","","8","0.000","8","8.144","0.000","8","54.899","0.000","439","37.143","0.000","44.936","37.096","0.000","57.484","347.558","0.000",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","MAMRA0","","Advanced Medium Range Air-to-Air Missile (AMRAAM)/AIM-120 PE 0207163F","","","","","2.082","74.373","0.000","373.835","","0.082","2.6","","","","","72.08","72.08","Small Diameter Bomb","0.000","14.755","8","8","","SDB000","4","Spares and Repair Parts","28.986","71.567","70.346","70.346","0.084","0.084","","","39.03","46.789","39.017","59.305","0.000","0.089","0.087","0.091","0.085","0.000","","","","","","185","","","","","8","0.000","8","8.144","0.000","8","54.899","0.000","439","37.143","0.000","44.936","37.096","0.000","57.484","347.558","0.000",
"0af53f8abacc23e5b75367f8a7690511","2014","2014-12-16T06:06:13+00:00","1418709973","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","procurement-base","2014","AB","43.241","0.000","Initial Spares/Repair Parts","M30MLG","","Minuteman Squadrons","4","Spares and Repair Parts","14.255","0.000","10.514","74.373","0.000","373.835","","1.073","11.587","","2.806","0.000","26.277","72.08","72.08","Small Diameter Bomb","0.000","14.755","8","8","","SDB000","4","Spares and Repair Parts","28.986","71.567","70.346","70.346","0.000","0.000","1.734","1.734","39.03","46.789","39.017","59.305","0.000","0.000","0.000","0.000","0.000","0.000","1.887","1.853","1.921","1.821","0.000","","","","","","8","0.000","8","8.144","0.000","8","54.899","0.000","439","37.143","0.000","44.936","37.096","0.000","57.484","347.558","0.000",
"d68b6e760f809149f33d003b9d41b748","2014","2014-12-16T06:06:53+00:00","1418710013","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","procurement-base","2014","AB","1201.218","","APN spares","","","","","","","","","1166.43","","","","","","","","","","1142.461","1142.461","Spares for 6K Cog","19.542","5.137","4.651","4.651","","9710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"d68b6e760f809149f33d003b9d41b748","2014","2014-12-16T06:06:53+00:00","1418710013","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","procurement-base","2014","AB","1201.218","","APN spares","","","","","","","","","1166.43","","","","","","","","","","1142.461","1142.461","Spares for Adversary","1.57","1.039","1.156","1.156","","9711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
