"id","timestamp.meta.partial.fields","timestamp_iso8601.meta.partial.fields","fiscal_year.meta.partial.fields","source.meta.partial.fields","catalog.meta.partial.fields","data_type.meta.partial.fields","classification.meta.partial.fields","resource.meta.partial.fields","source_filename.meta.partial.fields","type.meta.partial.fields","value.Name.ProductionSupportFacility.FacilityList.record.partial.fields","value.Type.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","@projectCategoryName.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Location.ProductionSupportFacility.FacilityList.record.partial.fields","value.Name.LayawayFacility.FacilityList.record.partial.fields","value.Type.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.AllPriorYears.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Location.LayawayFacility.FacilityList.record.partial.fields","value.NarrativeExplanation.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EndItemSupportedModel.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutBegins.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EquipmentInstallationComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.InitialProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ConstructionComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Type.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Contractor.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Name.InactiveFacility.FacilityList.record.partial.fields","value.Location.InactiveFacility.FacilityList.record.partial.fields","value.Type.InactiveFacility.FacilityList.record.partial.fields","value.LayawayCost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Location.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.FinalDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.CorpsOfEngineersSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","","9.696","","","Production Support","5133298","Vacuum Drying Capability Premix/Plastic Bonded Explosive (PBX)","","1.924","","","","","","","","","","","","","","Procurement dollars in the amount of $9.696 million support the purchase and installation of modern technology and auxiliary equipment for the vacuum drying facility at Holston Army Ammunition Plant (AAP).  All coated explosive products manufactured at Holston AAP require a drying step prior to packaging in order to meet product moisture specifications.  The existing drying process is inefficient obsolete and failing.  The modernized process will improve energy efficiencies reduce operation costs and improve product quality.","Research & Development Explosives (RDX) High Melt Explosives (HMX)","2014-07","2014-11","2014-07","2013-06","2013-06","","2.983","","","","2.913","","","2014-02","","0.859","","","0.843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012-06","","0.174","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","","24.281","","","Production Support","5133528","Insensitive Munitions Explosive (IMX) Ingredients Manufacturing","","9.603","","","","","","","","","","","","","","Procurement dollars in the amount of $24.281 million support the procurement and installation of an Insensitive Munitions Explosive (IMX) Ingredients manufacturing facility building G-8 at Holston Army Ammunition Plant (AAP).  This facility will provide sufficient production capacity to meet future requirements of IMX-101 and IMX-104.  Holston AAP currently does not have the capability to meet the new IM production requirements.","IMX-101 IMX-104","2015-12","2016-02","2015-09","2014-04","2014-04","","9.219","","","","3.278","","","2015-02","","","","","1.739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-05","","0.442","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","","","9.79","","Production Support","5143676","Building G-4 Nitroguanidine (NQ) Recrystallization","","","4.862","","","","","","","","","","","","","Procurement dollars in the amount of $9.790 million support modernization of the Nitroguanidine (NQ) Recrystallization process in building G-4 at Holston Army Ammunition Plant.  Antiquated processing equipment obsolete instrumentation controls and out-dated processing methods are incapable of satisfying future production requirements.  This project also includes modernization of the building infrastructure safety improvements and maintains environmental compliance.  NQ is a critical ingredient in the production of insensitive munitions explosives.","Dinitroanisole (DNAN) Nitrotriazalone (NTO)","2016-06","2016-09","2016-05","2014-05","2014-05","","","2.359","","","","1.656","","2016-05","","","","","","0.913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015-05","","","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","","2.655","","","Production Support","5133563","Dinitroanisole (DNAN) Wastewater Treatment Removal","","0.619","","","","","","","","","","","","","","Procurement dollars in the amount of $2.655 million support design and installation of a pilot unit to treat Dinitroanisole (DNAN) wastewater treatment at Holston Army Ammunition Plant.  This project will provide the data to purchase and install equipment for pilot scale testing.  DNAN nitration produces waste that requires additional treatment to prevent discharge of contaminated water into the Holston River.","2 4-Dinitroanisole (DNAN)","2015-04","2015-09","2015-03","2014-03","2014-03","","1.126","","","","0.266","","","2015-03","","0.442","","","0.153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-09","","0.049","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","","1.096","","","Production Support","5133578","Mitigate High Melt Explosives (HMX) Pump Grinding Technology (Predesign)","","","","","","","","","","","","","","","","Procurement dollars in the amount of $1.096 million support preliminary design of pump grinding technologies for production of High Melt Explosives (HMX) B/2 and HMX B/5 while improving safety quality and capability for these products at Holston Army Ammunition Plant (AAP).  This effort will also identify a location for the construction of a new facility at Holston AAP conduct cost analyses of potential technologies and conduct small scale testing and design prove-out.","CXM-11 CXM-9 CXM-10 TYII LX-14 PAX-2A PAX-3 PAX-48 PBX9501 PBXN-9","","","","2014-01","2014-01","","","","","","","","","","","1.096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","","0.098","","","Production Support","5133579","Holston Landfill Expansion (Preliminary Design)","","","","","","","","","","","","","","","","Procurement dollars in the amount of $0.098 million support preliminary design of expanding the existing landfill site at Holston Army Ammunition Plant (AAP).  Due to extensive disposal and demolition efforts at Holston AAP the current landfill site will meet its full capacity by FY 2017 if the landfill area is not expanded.  In addition the landfill is required to comply with state environmental regulations for the disposal of coal combustion residues and non-hazardous materials.","Research & Development Expl(RDX) High Melt Expl(HMX) Insensitive Mun(IM)","","","","2013-05","2013-05","","","","","","","","","","","0.098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-10","","","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","","0.416","","","Production Support","5133581","National Emission Standards Hazardous Air Pollutants (NESHAP) Requirements","","","","","","","","","","","","","","","","Procurement dollars in the amount of $0.416 million support the identification selection and design of future pollution controls for the coal-fired steam plant at Holston Army Ammunition Plant (AAP).  The Environmental Protection Agency (EPA) has amended its current emission standards adding new regulated substances to the list of emissions that must be controlled.  The effort will ensure Holston AAP complies with EPA regulations.","Research & Development Explosives (RDX)/High Melt Explosives (HMX) IM","","","","2013-06","2013-06","","","","","","","","","","","0.367","","","0.049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-04","","","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","46.172","6.242","","46.172","Production Support","51X3673","Insensitive Munitions (IM) Weak Nitric Acid Recovery (NAC/SAC)","7.982","","","7.982","","","","","","","","","","","","FY 2015 Base procurement dollars in the amount of $46.172 million support construction of a Nitric Acid Concentrator / Sulfuric Acid Concentrator (NAC/SAC) facility at Holston Army Ammunition Plant (AAP).  This facility will recover the spent acid used in IM Explosives (IMX)-101 IMX-104 manufacturing and other Dinitroanisole and Nitrotriazalone IMX bases.  This project will provide Holston AAP with the capability to reconcentrate spent nitric acid in order to avoid ammonia nitrate waste disposal costs.  Additionally the new facility mitigates a critical supply chain issue in the production of strong nitric acid within the National Technology and Industrial Base.","IM Explosives (IMX)-101 IMX-104 Picatinny Arsenal Expl (PAX)","2017-01","2017-01","2016-12","2013-09","2014-12","26.201","5.059","","26.201","3.319","","","3.319","2016-12","6.611","1.061","6.611","2.059","0.122","","2.059","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-09","","","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","1.178","","","1.178","Production Support","5153747","Material Transfer Improvements for Building J-3","0.53","","","0.53","","","","","","","","","","","","FY 2015 Base procurement dollars in the amount of $1.178 million support effort to design purchase and install equipment to improve explosives material transfer from Building J-3 at Holston Army Ammunition Plant.  This effort will also support purchase of auxiliary equipment and provide necessary utilities and repairs to allow explosive materials to be efficiently transferred to and from the process building.","Research & Development Explosives (RDX) High Melt Explosives (HMX)","2015-11","2015-11","2015-11","2015-03","2015-03","0.197","","","0.197","0.232","","","0.232","2015-09","0.118","","0.118","0.101","","","0.101","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015-09","","","","","",
"10bf4c7eb84a93d0a2c96f1e1c811c01","1418691559","2014-12-16T00:59:19+00:00","2015","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Army_PB_2015.xml","2015","","","0.564","","","0.564","Production Support","5153668","Sewer and Industrial Wastewater Conditioning","","","","","","","","","","","","","","","","FY 2015 Base procurement dollars in the amount of $0.564 million support sewer diagnostic and field investigation to assess the condition of the industrial and sanitary wastewater pipelines at Holston Army Ammunition Plant.  This engineering survey will identify defects in the wastewater pipelines and infiltration/inflow sources and recommend rehabilitation upgrades to maintain environmental compliance.","Research & Development Explosives (RDX) High Melt Explosives (HMX)","","","","2015-03","2015-03","","","","","","","","","","0.506","","0.506","0.058","","","0.058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
